Id	CountyName	StateName	Population	LandArea
45075	Orangeburg County	 South Carolina	92229	1127.83	
45077	Pickens County	 South Carolina	119167	511.87	
45079	Richland County	 South Carolina	384596	771.74	
45081	Saluda County	 South Carolina	19758	460.64	
45083	Spartanburg County	 South Carolina	284540	819.21	
45085	Sumter County	 South Carolina	107279	682.08	
45087	Union County	 South Carolina	28804	515.96	
45089	Williamsburg County	 South Carolina	34361	936.97	
45091	York County	 South Carolina	226576	695.77	
46003	Aurora County	 South Dakota	2726	712.58	
46005	Beadle County	 South Dakota	17372	1264.93	
46007	Bennett County	 South Dakota	3432	1190.7	
46009	Bon Homme County	 South Dakota	7041	581.37	
46011	Brookings County	 South Dakota	31973	804.82	
46013	Brown County	 South Dakota	36562	1731.36	
46015	Brule County	 South Dakota	5236	846.56	
46017	Buffalo County	 South Dakota	1950	487.46	
46019	Butte County	 South Dakota	10122	2266.43	
46021	Campbell County	 South Dakota	1419	771.39	
46023	Charles Mix County	 South Dakota	9127	1150.27	
46025	Clark County	 South Dakota	3653	967.88	
46027	Clay County	 South Dakota	13966	416.73	
46029	Codington County	 South Dakota	27284	717.13	
46031	Corson County	 South Dakota	4046	2529.52	
46033	Custer County	 South Dakota	8219	1559.22	
46035	Davison County	 South Dakota	19513	436.81	
46037	Day County	 South Dakota	5673	1091.29	
46039	Deuel County	 South Dakota	4376	636.75	
46041	Dewey County	 South Dakota	5358	2445.83	
46043	Douglas County	 South Dakota	2992	434.16	
46045	Edmunds County	 South Dakota	4050	1151.23	
46047	Fall River County	 South Dakota	7028	1749.24	
46049	Faulk County	 South Dakota	2374	1005.77	
46051	Grant County	 South Dakota	7324	687.95	
46053	Gregory County	 South Dakota	4251	1053.51	
46055	Haakon County	 South Dakota	1852	1827.37	
46057	Hamlin County	 South Dakota	5875	537.99	
46059	Hand County	 South Dakota	3394	1440.34	
46061	Hanson County	 South Dakota	3366	435.67	
46063	Harding County	 South Dakota	1367	2677.64	
46065	Hughes County	 South Dakota	17064	800.35	
46067	Hutchinson County	 South Dakota	7283	814.45	
46069	Hyde County	 South Dakota	1437	866.66	
46071	Jackson County	 South Dakota	3067	1871.41	
46073	Jerauld County	 South Dakota	2047	532.67	
46075	Jones County	 South Dakota	1084	971.75	
46077	Kingsbury County	 South Dakota	5159	863.73	
46079	Lake County	 South Dakota	11364	575.1	
46081	Lawrence County	 South Dakota	24063	800.34	
46083	Lincoln County	 South Dakota	45055	578.64	
46085	Lyman County	 South Dakota	3752	1707.18	
46087	McCook County	 South Dakota	5592	577.21	
46089	McPherson County	 South Dakota	2485	1151.92	
46091	Marshall County	 South Dakota	4631	885.67	
46093	Meade County	 South Dakota	25456	3482.67	
46095	Mellette County	 South Dakota	2057	1309.87	
46097	Miner County	 South Dakota	2365	572.03	
46099	Minnehaha County	 South Dakota	170342	813.74	
46101	Moody County	 South Dakota	6474	521.13	
46103	Pennington County	 South Dakota	101240	2784.46	
46105	Perkins County	 South Dakota	2890	2890.85	
46107	Potter County	 South Dakota	2327	898.47	
46109	Roberts County	 South Dakota	10158	1135.42	
46111	Sanborn County	 South Dakota	2357	570.25	
46113	Shannon County	 South Dakota	13683	2096.72	
46115	Spink County	 South Dakota	6483	1510.18	
46117	Stanley County	 South Dakota	2940	1517.06	
46119	Sully County	 South Dakota	1382	1070.42	
46121	Todd County	 South Dakota	9711	1391	
46123	Tripp County	 South Dakota	5608	1617.51	
46125	Turner County	 South Dakota	8344	617.5	
46127	Union County	 South Dakota	14377	467.11	
46129	Walworth County	 South Dakota	5443	744.25	
46135	Yankton County	 South Dakota	22434	532.66	
46137	Ziebach County	 South Dakota	2796	1971.21	
47001	Anderson County	 Tennessee	75039	344.83	
47003	Bedford County	 Tennessee	45060	474.89	
47005	Benton County	 Tennessee	16420	436.23	
47007	Bledsoe County	 Tennessee	12898	406.73	
47009	Blount County	 Tennessee	123086	566.66	
47011	Bradley County	 Tennessee	99229	331.52	
47013	Campbell County	 Tennessee	40629	498.27	
47015	Cannon County	 Tennessee	13797	265.73	
47017	Carroll County	 Tennessee	28486	599.89	
47019	Carter County	 Tennessee	57531	347.64	
47021	Cheatham County	 Tennessee	39103	307.16	
47023	Chester County	 Tennessee	17043	288.76	
47025	Claiborne County	 Tennessee	32025	441.56	
47027	Clay County	 Tennessee	7842	259.26	
47029	Cocke County	 Tennessee	35631	443.17	
47031	Coffee County	 Tennessee	52853	434.49	
47033	Crockett County	 Tennessee	14567	265.49	
47035	Cumberland County	 Tennessee	56144	684.97	
47037	Davidson County	 Tennessee	629113	526.16	
47039	Decatur County	 Tennessee	11732	344.93	
47041	DeKalb County	 Tennessee	18770	329	
47043	Dickson County	 Tennessee	49704	491.34	
47045	Dyer County	 Tennessee	38234	526.52	
47047	Fayette County	 Tennessee	38370	706.27	
47049	Fentress County	 Tennessee	17945	499	
47051	Franklin County	 Tennessee	40972	574.37	
47053	Gibson County	 Tennessee	49594	603.64	
47055	Giles County	 Tennessee	29439	611.22	
47057	Grainger County	 Tennessee	22613	302.46	
47059	Greene County	 Tennessee	68755	624.27	
47061	Grundy County	 Tennessee	13751	361.17	
47063	Hamblen County	 Tennessee	62528	175.78	
47065	Hamilton County	 Tennessee	337023	575.76	
47067	Hancock County	 Tennessee	6759	223.51	
47069	Hardeman County	 Tennessee	27193	670.44	
47071	Hardin County	 Tennessee	25987	596.36	
47073	Hawkins County	 Tennessee	56725	499.66	
47075	Haywood County	 Tennessee	18673	534.19	
47077	Henderson County	 Tennessee	27835	525.95	
47079	Henry County	 Tennessee	32271	593.49	
47081	Hickman County	 Tennessee	24481	612.75	
47083	Houston County	 Tennessee	8375	206.94	
47085	Humphreys County	 Tennessee	18428	556.75	
47087	Jackson County	 Tennessee	11526	319.57	
47089	Jefferson County	 Tennessee	51541	314.34	
47091	Johnson County	 Tennessee	18199	302.76	
47093	Knox County	 Tennessee	433207	525.81	
47095	Lake County	 Tennessee	7780	193.81	
47097	Lauderdale County	 Tennessee	27772	507.17	
47099	Lawrence County	 Tennessee	41779	617.96	
47101	Lewis County	 Tennessee	12050	282.5	
47103	Lincoln County	 Tennessee	33295	570.68	
47105	Loudon County	 Tennessee	48586	247.04	
47107	McMinn County	 Tennessee	52325	432.24	
47109	McNairy County	 Tennessee	26001	560.87	
47111	Macon County	 Tennessee	22265	307.2	
47113	Madison County	 Tennessee	97976	558.68	
47115	Marion County	 Tennessee	28184	513.8	
47117	Marshall County	 Tennessee	30585	376.13	
47119	Maury County	 Tennessee	80965	615.57	
47121	Meigs County	 Tennessee	11696	216.79	
47123	Monroe County	 Tennessee	44680	652.88	
47125	Montgomery County	 Tennessee	173138	543.87	
47127	Moore County	 Tennessee	6349	130.38	
47129	Morgan County	 Tennessee	21882	522.41	
47131	Obion County	 Tennessee	31721	555.38	
47133	Overton County	 Tennessee	22040	434.83	
47135	Perry County	 Tennessee	7856	422.93	
47137	Pickett County	 Tennessee	5108	174.58	
47139	Polk County	 Tennessee	16756	442.39	
47141	Putnam County	 Tennessee	72172	402.44	
47143	Rhea County	 Tennessee	31817	336.4	
47145	Roane County	 Tennessee	54027	394.99	
47147	Robertson County	 Tennessee	66143	476.72	
47149	Rutherford County	 Tennessee	263815	624	
47151	Scott County	 Tennessee	22196	533.25	
47153	Sequatchie County	 Tennessee	14173	266.04	
47155	Sevier County	 Tennessee	90218	597.77	
47157	Shelby County	 Tennessee	929437	783.69	
47159	Smith County	 Tennessee	19157	325.38	
47161	Stewart County	 Tennessee	13262	493.22	
47163	Sullivan County	 Tennessee	156675	429.71	
47165	Sumner County	 Tennessee	161206	543.16	
47167	Tipton County	 Tennessee	61038	474.76	
47169	Trousdale County	 Tennessee	7827	116.65	
47171	Unicoi County	 Tennessee	18287	186.49	
47173	Union County	 Tennessee	19179	247.14	
47175	Van Buren County	 Tennessee	5552	274.61	
47177	Warren County	 Tennessee	39767	434.12	
47179	Washington County	 Tennessee	122840	329.71	
47181	Wayne County	 Tennessee	17015	735.65	
47183	Weakley County	 Tennessee	34802	581.85	
47185	White County	 Tennessee	25863	379.55	
47187	Williamson County	 Tennessee	184225	583.67	
47189	Wilson County	 Tennessee	114618	583.27	
48001	Anderson County	 Texas	58269	1078.05	
48003	Andrews County	 Texas	15006	1501.09	
48005	Angelina County	 Texas	86550	864.51	
48007	Aransas County	 Texas	23391	528.01	
48009	Archer County	 Texas	8944	925.85	
48011	Armstrong County	 Texas	1820	913.85	
48013	Atascosa County	 Texas	45091	1235.73	
48015	Austin County	 Texas	28372	656.44	
48017	Bailey County	 Texas	7096	827.43	
48019	Bandera County	 Texas	20477	797.6	
48021	Bastrop County	 Texas	74023	895.99	
48023	Baylor County	 Texas	3706	901.08	
48025	Bee County	 Texas	32083	880.39	
48027	Bell County	 Texas	310155	1087.19	
48029	Bexar County	 Texas	1719902	1256.76	
48031	Blanco County	 Texas	10425	713.46	
48033	Borden County	 Texas	642	906.11	
48035	Bosque County	 Texas	18114	1002.72	
48037	Bowie County	 Texas	92460	922.83	
48039	Brazoria County	 Texas	313813	1597.54	
48041	Brazos County	 Texas	194087	590.35	
48043	Brewster County	 Texas	9175	6193.22	
48045	Briscoe County	 Texas	1674	901.64	
48047	Brooks County	 Texas	7236	943.67	
48049	Brown County	 Texas	38018	957.03	
48051	Burleson County	 Texas	17160	677.83	
48053	Burnet County	 Texas	42946	1020.18	
48055	Caldwell County	 Texas	38152	547.46	
48057	Calhoun County	 Texas	21366	1032.24	
48059	Callahan County	 Texas	13521	901.34	
48061	Cameron County	 Texas	405819	1276.42	
48063	Camp County	 Texas	12389	203.21	
48065	Carson County	 Texas	6215	924.15	
48067	Cass County	 Texas	30324	960.41	
48069	Castro County	 Texas	7984	899.39	
48071	Chambers County	 Texas	34562	868.59	
48073	Cherokee County	 Texas	50690	1062.02	
48075	Childress County	 Texas	7047	713.66	
48077	Clay County	 Texas	10718	1116.23	
48079	Cochran County	 Texas	3087	775.34	
48081	Coke County	 Texas	3298	928.07	
48083	Coleman County	 Texas	8817	1281.55	
48085	Collin County	 Texas	788580	885.91	
48087	Collingsworth County	 Texas	3050	919.48	
48089	Colorado County	 Texas	20784	973.68	
48091	Comal County	 Texas	108985	574.65	
48093	Comanche County	 Texas	13875	947.74	
48095	Concho County	 Texas	4073	993.75	
48097	Cooke County	 Texas	38427	898.87	
48099	Coryell County	 Texas	75728	1056.81	
48101	Cottle County	 Texas	1600	901.66	
48103	Crane County	 Texas	4359	785.65	
48105	Crockett County	 Texas	3669	2807.66	
48107	Crosby County	 Texas	6100	901.74	
48109	Culberson County	 Texas	2386	3812.94	
48111	Dallam County	 Texas	6734	1505.37	
48113	Dallas County	 Texas	2379214	908.87	
48115	Dawson County	 Texas	13761	902.16	
48117	Deaf Smith County	 Texas	19275	1498.36	
48119	Delta County	 Texas	5240	277.94	
48121	Denton County	 Texas	667934	957.72	
48123	DeWitt County	 Texas	20156	910.55	
48125	Dickens County	 Texas	2399	905.26	
48127	Dimmit County	 Texas	10054	1334.58	
48129	Donley County	 Texas	3652	933.09	
48131	Duval County	 Texas	11821	1795.82	
48133	Eastland County	 Texas	18519	931.98	
48135	Ector County	 Texas	138193	901.76	
48137	Edwards County	 Texas	2023	2120.13	
48139	Ellis County	 Texas	149712	951.73	
48141	El Paso County	 Texas	801115	1014.75	
48143	Erath County	 Texas	38192	1089.88	
48145	Falls County	 Texas	17756	773.86	
48147	Fannin County	 Texas	33867	899.23	
48149	Fayette County	 Texas	24557	959.92	
48151	Fisher County	 Texas	3963	901.82	
48153	Floyd County	 Texas	6439	992.57	
48155	Foard County	 Texas	1273	707.74	
48157	Fort Bend County	 Texas	587666	886.11	
48159	Franklin County	 Texas	10593	294.79	
48161	Freestone County	 Texas	19631	892.2	
48163	Frio County	 Texas	17265	1134.39	
48165	Gaines County	 Texas	17572	1502.91	
48167	Galveston County	 Texas	292874	876.46	
48169	Garza County	 Texas	6295	896.25	
48171	Gillespie County	 Texas	24777	1061.58	
48173	Glasscock County	 Texas	1255	901	
48175	Goliad County	 Texas	7223	859.43	
48177	Gonzales County	 Texas	19773	1069.91	
48179	Gray County	 Texas	22731	929.3	
48181	Grayson County	 Texas	120641	979.25	
48183	Gregg County	 Texas	121451	276.41	
48185	Grimes County	 Texas	26564	801.27	
48187	Guadalupe County	 Texas	131945	714.23	
48189	Hale County	 Texas	36153	1004.86	
48191	Hall County	 Texas	3337	904.13	
48193	Hamilton County	 Texas	8448	836.45	
48195	Hansford County	 Texas	5556	920.48	
48197	Hardeman County	 Texas	4124	697.05	
48199	Hardin County	 Texas	54497	897.43	
48201	Harris County	 Texas	4101752	1777.89	
48203	Harrison County	 Texas	65958	915.17	
48205	Hartley County	 Texas	6015	1463.3	
48207	Haskell County	 Texas	5891	910.33	
48209	Hays County	 Texas	158464	679.85	
48211	Hemphill County	 Texas	3863	912.11	
48213	Henderson County	 Texas	78558	949.09	
48215	Hidalgo County	 Texas	774820	1582.78	
48217	Hill County	 Texas	35079	985.71	
48219	Hockley County	 Texas	22988	908.57	
48221	Hood County	 Texas	51161	436.82	
48223	Hopkins County	 Texas	35088	792.8	
48225	Houston County	 Texas	23512	1236.93	
48227	Howard County	 Texas	34927	904.27	
48229	Hudspeth County	 Texas	3407	4572.26	
48231	Hunt County	 Texas	85955	882.09	
48233	Hutchinson County	 Texas	21992	895.01	
48235	Irion County	 Texas	1596	1051.68	
48237	Jack County	 Texas	9027	920.18	
48239	Jackson County	 Texas	14075	857.1	
48241	Jasper County	 Texas	35703	969.68	
48243	Jeff Davis County	 Texas	2319	2264.77	
48245	Jefferson County	 Texas	251627	1111.32	
48247	Jim Hogg County	 Texas	5257	1136.24	
48249	Jim Wells County	 Texas	41014	868.3	
48251	Johnson County	 Texas	151174	734.43	
48253	Jones County	 Texas	20137	937.21	
48255	Karnes County	 Texas	14936	753.58	
48257	Kaufman County	 Texas	103385	806.87	
48259	Kendall County	 Texas	33745	663.1	
48261	Kenedy County	 Texas	451	1945.6	
48263	Kent County	 Texas	829	902.97	
48265	Kerr County	 Texas	49469	1107.76	
48267	Kimble County	 Texas	4577	1251.02	
48269	King County	 Texas	227	913.38	
48271	Kinney County	 Texas	3574	1365.4	
48273	Kleberg County	 Texas	31925	1090.5	
48275	Knox County	 Texas	3713	855.5	
48277	Lamar County	 Texas	49740	932.53	
48279	Lamb County	 Texas	13996	1017.8	
48281	Lampasas County	 Texas	19837	714.02	
48283	La Salle County	 Texas	6850	1494.36	
48285	Lavaca County	 Texas	19269	970.44	
48287	Lee County	 Texas	16591	634.09	
48289	Leon County	 Texas	16827	1080.47	
48291	Liberty County	 Texas	75662	1176.33	
48293	Limestone County	 Texas	23350	933.22	
48295	Lipscomb County	 Texas	3324	932.28	
48297	Live Oak County	 Texas	11526	1078.94	
48299	Llano County	 Texas	19115	966.25	
48301	Loving County	 Texas	85	676.88	
48303	Lubbock County	 Texas	278339	900.74	
48305	Lynn County	 Texas	5886	893.5	
48307	McCulloch County	 Texas	8281	1073.43	
48309	McLennan County	 Texas	234626	1060.27	
48311	McMullen County	 Texas	696	1142.71	
48313	Madison County	 Texas	13590	472.48	
48315	Marion County	 Texas	10544	420.39	
48317	Martin County	 Texas	4804	915.69	
48319	Mason County	 Texas	3978	932.26	
48321	Matagorda County	 Texas	36653	1612.33	
48323	Maverick County	 Texas	54107	1291.84	
48325	Medina County	 Texas	46009	1334.63	
48327	Menard County	 Texas	2232	902.32	
48329	Midland County	 Texas	138472	902.03	
48331	Milam County	 Texas	24691	1021.74	
48333	Mills County	 Texas	4880	749.95	
48335	Mitchell County	 Texas	9367	915.98	
48337	Montague County	 Texas	19737	938.51	
48339	Montgomery County	 Texas	458339	1076.91	
48341	Moore County	 Texas	21765	909.68	
48343	Morris County	 Texas	12914	258.65	
48345	Motley County	 Texas	1153	989.87	
48347	Nacogdoches County	 Texas	64647	981.41	
48349	Navarro County	 Texas	47739	1086.27	
48351	Newton County	 Texas	14372	939.57	
48353	Nolan County	 Texas	15104	914.01	
48355	Nueces County	 Texas	340568	1166.58	
48357	Ochiltree County	 Texas	10314	918.14	
48359	Oldham County	 Texas	2048	1501.53	
48361	Orange County	 Texas	82306	379.56	
48363	Palo Pinto County	 Texas	28010	985.56	
48365	Panola County	 Texas	23814	821.39	
48367	Parker County	 Texas	116820	910.15	
48369	Parmer County	 Texas	10172	885.23	
48371	Pecos County	 Texas	15510	4765.11	
48373	Polk County	 Texas	45618	1109.91	
48375	Potter County	 Texas	121099	922.06	
48377	Presidio County	 Texas	7678	3856.54	
48379	Rains County	 Texas	10976	258.89	
48381	Randall County	 Texas	121090	922.49	
48383	Reagan County	 Texas	3384	1176.09	
48385	Real County	 Texas	3326	700.09	
48387	Red River County	 Texas	12795	1057.67	
48389	Reeves County	 Texas	13606	2642.13	
48391	Refugio County	 Texas	7352	818.72	
48393	Roberts County	 Texas	992	924.25	
48395	Robertson County	 Texas	16596	865.73	
48397	Rockwall County	 Texas	78749	148.71	
48399	Runnels County	 Texas	10473	1057.22	
48401	Rusk County	 Texas	53211	938.7	
48403	Sabine County	 Texas	10642	576.65	
48405	San Augustine County	 Texas	8898	592.25	
48407	San Jacinto County	 Texas	26482	627.96	
48409	San Patricio County	 Texas	65352	707.11	
48411	San Saba County	 Texas	6037	1138.33	
48413	Schleicher County	 Texas	3327	1310.74	
48415	Scurry County	 Texas	16855	907.61	
48417	Shackelford County	 Texas	3346	915.61	
48419	Shelby County	 Texas	25602	834.6	
48421	Sherman County	 Texas	3040	923.27	
48423	Smith County	 Texas	209691	949.55	
48425	Somervell County	 Texas	8444	191.91	
48427	Starr County	 Texas	60882	1229.38	
48429	Stephens County	 Texas	9561	921.55	
48431	Sterling County	 Texas	1223	923.58	
48433	Stonewall County	 Texas	1447	920.31	
48435	Sutton County	 Texas	4123	1454.52	
48437	Swisher County	 Texas	7816	900.74	
48439	Tarrant County	 Texas	1814667	897.56	
48441	Taylor County	 Texas	131425	919.34	
48443	Terrell County	 Texas	1001	2357.94	
48445	Terry County	 Texas	12561	890.96	
48447	Throckmorton County	 Texas	1626	915.54	
48449	Titus County	 Texas	32045	425.72	
48451	Tom Green County	 Texas	110434	1540.63	
48453	Travis County	 Texas	1034842	1022.19	
48455	Trinity County	 Texas	14466	714.05	
48457	Tyler County	 Texas	21638	935.77	
48459	Upshur County	 Texas	39386	592.72	
48461	Upton County	 Texas	3300	1241.93	
48463	Uvalde County	 Texas	26434	1558.71	
48465	Val Verde County	 Texas	48578	3232.7	
48467	Van Zandt County	 Texas	52507	859.56	
48469	Victoria County	 Texas	87188	888.81	
48471	Walker County	 Texas	67447	801.51	
48473	Waller County	 Texas	42894	518.49	
48475	Ward County	 Texas	10705	835.81	
48477	Washington County	 Texas	33628	621.4	
48479	Webb County	 Texas	250320	3375.67	
48481	Wharton County	 Texas	41153	1094.51	
48483	Wheeler County	 Texas	5414	915.39	
48485	Wichita County	 Texas	131019	633.04	
48487	Wilbarger County	 Texas	13451	978.16	
48489	Willacy County	 Texas	21983	784.27	
48491	Williamson County	 Texas	426296	1136.5	
48493	Wilson County	 Texas	42999	808.64	
48495	Winkler County	 Texas	7137	841.29	
48497	Wise County	 Texas	59351	922.84	
48499	Wood County	 Texas	41927	695.87	
48501	Yoakum County	 Texas	7918	799.79	
48503	Young County	 Texas	18368	930.9	
48505	Zapata County	 Texas	14014	1058.18	
48507	Zavala County	 Texas	11753	1301.82	
49001	Beaver County	 Utah	6527	2592.43	
49003	Box Elder County	 Utah	49660	6729.45	
49005	Cache County	 Utah	112095	1173.17	
49007	Carbon County	 Utah	21153	1484.69	
49009	Daggett County	 Utah	897	723.1	
49011	Davis County	 Utah	306664	633.57	
49013	Duchesne County	 Utah	18537	3256.29	
49015	Emery County	 Utah	10902	4461.83	
49017	Garfield County	 Utah	5107	5208.5	
49019	Grand County	 Utah	9183	3694.3	
49021	Iron County	 Utah	45984	3302.12	
49023	Juab County	 Utah	10233	3406.46	
49025	Kane County	 Utah	7093	4108.6	
49027	Millard County	 Utah	12436	6828.51	
49029	Morgan County	 Utah	9485	610.79	
49031	Piute County	 Utah	1699	765.81	
49033	Rich County	 Utah	2264	1086.36	
49035	Salt Lake County	 Utah	1032226	807.83	
49037	San Juan County	 Utah	14707	7933.64	
49039	Sanpete County	 Utah	27645	1602.71	
49041	Sevier County	 Utah	20759	1918.41	
49043	Summit County	 Utah	36598	1882.15	
49045	Tooele County	 Utah	58158	7287.73	
49047	Uintah County	 Utah	32809	4499.21	
49049	Utah County	 Utah	516571	2141.06	
49051	Wasatch County	 Utah	23661	1209.24	
49053	Washington County	 Utah	139484	2430.07	
49055	Wayne County	 Utah	2756	2466.61	
49057	Weber County	 Utah	230940	659.49	
50001	Addison County	 Vermont	36814	808.46	
50003	Bennington County	 Vermont	36990	677.72	
50005	Caledonia County	 Vermont	31170	657.74	
50007	Chittenden County	 Vermont	156696	619.62	
50009	Essex County	 Vermont	6316	673.83	
50011	Franklin County	 Vermont	47853	692.66	
50013	Grand Isle County	 Vermont	7032	194.66	
50015	Lamoille County	 Vermont	24471	463.47	
50017	Orange County	 Vermont	28980	691.97	
50019	Orleans County	 Vermont	27198	720.33	
50021	Rutland County	 Vermont	61599	944.43	
50023	Washington County	 Vermont	59462	695.83	
50025	Windham County	 Vermont	44310	798.18	
50027	Windsor County	 Vermont	56607	976.09	
51001	Accomack County	 Virginia	33454	1310.18	
51003	Albemarle County	 Virginia	99484	726.24	
51005	Alleghany County	 Virginia	16297	446.93	
51007	Amelia County	 Virginia	12674	358.57	
51009	Amherst County	 Virginia	32301	478.81	
51011	Appomattox County	 Virginia	14952	334.75	
51013	Arlington County	 Virginia	209077	25.97	
51015	Augusta County	 Virginia	73662	972.28	
51017	Bath County	 Virginia	4713	534.59	
51019	Bedford County	 Virginia	68750	769.36	
51021	Bland County	 Virginia	6827	358.74	
51023	Botetourt County	 Virginia	33074	545.98	
51025	Brunswick County	 Virginia	17372	569.4	
51027	Buchanan County	 Virginia	24071	503.9	
51029	Buckingham County	 Virginia	17071	583.6	
51031	Campbell County	 Virginia	54797	507.28	
51033	Caroline County	 Virginia	28510	538.94	
51035	Carroll County	 Virginia	29989	477.84	
51036	Charles City County	 Virginia	7226	203.9	
51037	Charlotte County	 Virginia	12546	477.46	
51041	Chesterfield County	 Virginia	316895	438.43	
51043	Clarke County	 Virginia	14143	178.2	
51045	Craig County	 Virginia	5186	330.07	
51047	Culpeper County	 Virginia	46894	382.32	
51049	Cumberland County	 Virginia	9951	299.76	
51051	Dickenson County	 Virginia	15877	334.57	
51053	Dinwiddie County	 Virginia	27926	507.04	
51057	Essex County	 Virginia	11130	285.92	
51059	Fairfax County	 Virginia	1083770	406.81	
51061	Fauquier County	 Virginia	65495	651.83	
51063	Floyd County	 Virginia	15268	381.49	
51065	Fluvanna County	 Virginia	25749	290.23	
51067	Franklin County	 Virginia	56012	711.6	
51069	Frederick County	 Virginia	78397	415.66	
51071	Giles County	 Virginia	17149	360.97	
51073	Gloucester County	 Virginia	36821	288.02	
51075	Goochland County	 Virginia	21496	290.01	
51077	Grayson County	 Virginia	15535	445.93	
51079	Greene County	 Virginia	18453	156.98	
51081	Greensville County	 Virginia	12127	296.83	
51083	Halifax County	 Virginia	36140	824.05	
51085	Hanover County	 Virginia	99964	474.11	
51087	Henrico County	 Virginia	307576	243.22	
51089	Henry County	 Virginia	53971	384.41	
51091	Highland County	 Virginia	2317	415.88	
51093	Isle of Wight County	 Virginia	35240	362.79	
51095	James City County	 Virginia	66939	179.73	
51097	King and Queen County	 Virginia	6968	326.35	
51099	King George County	 Virginia	23739	187.81	
51101	King William County	 Virginia	15861	285.67	
51103	Lancaster County	 Virginia	11371	231.36	
51105	Lee County	 Virginia	25528	437.34	
51107	Loudoun County	 Virginia	314980	521.14	
51109	Louisa County	 Virginia	33083	510.83	
51111	Lunenburg County	 Virginia	12838	432.4	
51113	Madison County	 Virginia	13270	321.81	
51115	Mathews County	 Virginia	8965	251.98	
51117	Mecklenburg County	 Virginia	32548	679.34	
51119	Middlesex County	 Virginia	10855	210.76	
51121	Montgomery County	 Virginia	94179	389.44	
51125	Nelson County	 Virginia	15000	474.34	
51127	New Kent County	 Virginia	18460	223.77	
51131	Northampton County	 Virginia	12408	795.4	
51133	Northumberland County	 Virginia	12389	285.68	
51135	Nottoway County	 Virginia	15875	316.13	
51137	Orange County	 Virginia	33625	343.44	
51139	Page County	 Virginia	24038	314.11	
51141	Patrick County	 Virginia	18513	485.88	
51143	Pittsylvania County	 Virginia	63318	978.21	
51145	Powhatan County	 Virginia	28003	262.42	
51147	Prince Edward County	 Virginia	23017	353.87	
51149	Prince George County	 Virginia	36013	281.55	
51153	Prince William County	 Virginia	404011	349.05	
51155	Pulaski County	 Virginia	34869	329.6	
51157	Rappahannock County	 Virginia	7440	266.86	
51159	Richmond County	 Virginia	9234	216.4	
51161	Roanoke County	 Virginia	92432	250.84	
51163	Rockbridge County	 Virginia	22357	601.02	
51165	Rockingham County	 Virginia	76353	853.35	
51167	Russell County	 Virginia	28773	476.78	
51169	Scott County	 Virginia	23061	538.66	
51171	Shenandoah County	 Virginia	42076	512.56	
51173	Smyth County	 Virginia	32103	452.33	
51175	Southampton County	 Virginia	18576	603.07	
51177	Spotsylvania County	 Virginia	122854	412.3	
51179	Stafford County	 Virginia	129446	279.55	
51181	Surry County	 Virginia	6988	310.32	
51183	Sussex County	 Virginia	12095	492.86	
51185	Tazewell County	 Virginia	44846	519.91	
51187	Warren County	 Virginia	37567	216.35	
51191	Washington County	 Virginia	54691	567.59	
51193	Westmoreland County	 Virginia	17468	252.65	
51195	Wise County	 Virginia	41361	404.56	
51197	Wythe County	 Virginia	29203	464.63	
51199	York County	 Virginia	65503	215.5	
51510	Alexandria city	 Virginia	140337	15.38	
51515	Bedford city	 Virginia	6103	6.86	
51520	Bristol city	 Virginia	17747	11.59	
51530	Buena Vista city	 Virginia	6679	6.83	
51540	Charlottesville city	 Virginia	43223	10.26	
51550	Chesapeake city	 Virginia	223233	350.92	
51570	Colonial Heights city	 Virginia	17426	7.79	
51580	Covington city	 Virginia	5903	4.44	
51590	Danville city	 Virginia	43185	43.94	
51595	Emporia city	 Virginia	5825	6.96	
51600	Fairfax city	 Virginia	22712	6.16	
51610	Falls Church city	 Virginia	12300	2	
51620	Franklin city	 Virginia	8531	7.72	
51630	Fredericksburg city	 Virginia	24932	10.52	
51640	Galax city	 Virginia	6942	8.07	
51650	Hampton city	 Virginia	137471	128.56	
51660	Harrisonburg city	 Virginia	49043	17.59	
51670	Hopewell city	 Virginia	22501	10.72	
51678	Lexington city	 Virginia	6990	2.49	
51680	Lynchburg city	 Virginia	75657	49.77	
51683	Manassas city	 Virginia	37943	10.03	
51685	Manassas Park city	 Virginia	14409	1.83	
51690	Martinsville city	 Virginia	13854	11.01	
51700	Newport News city	 Virginia	180831	119.03	
51710	Norfolk city	 Virginia	243056	96.3	
51720	Norton city	 Virginia	3971	7.26	
51730	Petersburg city	 Virginia	32226	23.22	
51735	Poquoson city	 Virginia	12110	78.43	
51740	Portsmouth city	 Virginia	95786	46.62	
51750	Radford city	 Virginia	16511	10.19	
51760	Richmond city	 Virginia	205348	62.61	
51770	Roanoke city	 Virginia	96742	42.93	
51775	Salem city	 Virginia	24792	14.55	
51790	Staunton city	 Virginia	84216	19.76	
51800	Suffolk city	 Virginia	439528	429.09	
51810	Virginia Beach city	 Virginia	21030	497.35	
51820	Waynesboro city	 Virginia	14207	14.06	
51830	Williamsburg city	 Virginia	26330	8.74	
51840	Winchester city	 Virginia	18575	9.33	
53001	Adams County	 Washington	21658	1929.73	
53003	Asotin County	 Washington	175424	640.69	
53005	Benton County	 Washington	72431	1760.19	
53007	Chelan County	 Washington	71411	2993.87	
53009	Clallam County	 Washington	426984	2676.14	
